bienestar_id,Student_ID,Burnout_Risk_Level,Burnout_Encoded,Perceived_AI_Dependency,Dependencia_Alta,Anxiety_Level_During_Exams
141240,141240,High,2,4,0,6
141241,141241,Low,0,1,0,2
141242,141242,High,2,4,0,6
141243,141243,Low,0,2,0,2
141244,141244,Low,0,2,0,1
141245,141245,Low,0,2,0,4
141246,141246,Medium,1,4,0,3
141247,141247,Medium,1,2,0,1
141248,141248,Medium,1,6,0,8
141249,141249,High,2,1,0,6
141250,141250,Medium,1,1,0,8
141251,141251,Medium,1,3,0,5
141252,141252,Low,0,2,0,1
141253,141253,High,2,5,0,5
141254,141254,Medium,1,3,0,6
141255,141255,Medium,1,5,0,4
141256,141256,Low,0,1,0,4
141257,141257,Low,0,1,0,1
141258,141258,High,2,3,0,5
141259,141259,Medium,1,2,0,3
141260,141260,Low,0,2,0,3
141261,141261,High,2,1,0,4
141262,141262,Low,0,1,0,1
141263,141263,Low,0,4,0,6
141264,141264,Medium,1,4,0,9
141265,141265,High,2,5,0,7
141266,141266,Medium,1,2,0,2
141267,141267,High,2,3,0,3
141268,141268,Low,0,4,0,9
141269,141269,Medium,1,1,0,5
141270,141270,Medium,1,4,0,4
141271,141271,Medium,1,1,0,1
141272,141272,Medium,1,2,0,2
141273,141273,Medium,1,7,1,8
141274,141274,Medium,1,3,0,3
141275,141275,Medium,1,1,0,2
141276,141276,Medium,1,4,0,5
141277,141277,High,2,2,0,1
141278,141278,Low,0,1,0,2
141279,141279,High,2,5,0,6
141280,141280,High,2,1,0,5
141281,141281,Low,0,3,0,5
141282,141282,Low,0,4,0,1
141283,141283,Medium,1,3,0,4
141284,141284,Low,0,2,0,4
141285,141285,Low,0,5,0,5
141286,141286,Medium,1,4,0,7
141287,141287,Medium,1,4,0,3
141288,141288,Medium,1,1,0,2
141289,141289,Low,0,1,0,3
141290,141290,Low,0,5,0,6
141291,141291,Low,0,1,0,3
141292,141292,High,2,3,0,4
141293,141293,Medium,1,2,0,1
141294,141294,Low,0,1,0,5
141295,141295,Low,0,2,0,4
141296,141296,High,2,7,1,9
141297,141297,Medium,1,4,0,8
141298,141298,Medium,1,4,0,8
141299,141299,Medium,1,6,0,6
141300,141300,Medium,1,1,0,5
141301,141301,Low,0,1,0,1
141302,141302,High,2,7,1,3
141303,141303,High,2,5,0,3
141304,141304,Medium,1,7,1,2
141305,141305,Low,0,2,0,2
141306,141306,Medium,1,2,0,5
141307,141307,High,2,4,0,1
141308,141308,High,2,2,0,7
141309,141309,Medium,1,7,1,3
141310,141310,High,2,6,0,4
141311,141311,High,2,6,0,2
141312,141312,Low,0,3,0,5
141313,141313,Low,0,2,0,5
141314,141314,Medium,1,2,0,5
141315,141315,Low,0,3,0,6
141316,141316,Low,0,3,0,3
141317,141317,Medium,1,4,0,7
141318,141318,Medium,1,1,0,7
141319,141319,Low,0,2,0,3
141320,141320,Medium,1,2,0,7
141321,141321,Medium,1,5,0,3
141322,141322,Low,0,3,0,6
141323,141323,Low,0,1,0,2
141324,141324,Low,0,2,0,4
141325,141325,Medium,1,3,0,3
141326,141326,Low,0,3,0,4
141327,141327,High,2,7,1,5
141328,141328,Low,0,1,0,6
141329,141329,Low,0,1,0,3
141330,141330,Low,0,3,0,3
141331,141331,Medium,1,5,0,3
141332,141332,Medium,1,3,0,3
141333,141333,High,2,2,0,5
141334,141334,Low,0,5,0,4
141335,141335,Low,0,2,0,6
141336,141336,Low,0,1,0,2
141337,141337,Low,0,2,0,2
141338,141338,Medium,1,4,0,3
141339,141339,Low,0,6,0,6
141340,141340,Medium,1,1,0,4
141341,141341,Medium,1,4,0,4
141342,141342,Low,0,3,0,1
141343,141343,Low,0,2,0,2
141344,141344,Low,0,5,0,2
141345,141345,High,2,2,0,1
141346,141346,Medium,1,3,0,5
141347,141347,Medium,1,5,0,5
141348,141348,Low,0,3,0,3
141349,141349,Medium,1,1,0,3
141350,141350,Medium,1,5,0,6
141351,141351,Medium,1,1,0,1
141352,141352,Low,0,3,0,3
141353,141353,Medium,1,6,0,8
141354,141354,High,2,6,0,7
141355,141355,Medium,1,4,0,5
141356,141356,Medium,1,3,0,1
141357,141357,Low,0,4,0,4
141358,141358,Medium,1,1,0,6
141359,141359,Medium,1,2,0,4
141360,141360,Low,0,4,0,5
141361,141361,High,2,5,0,4
141362,141362,Medium,1,5,0,6
141363,141363,High,2,8,1,2
141364,141364,Low,0,3,0,5
141365,141365,Medium,1,4,0,3
141366,141366,Medium,1,1,0,2
141367,141367,Low,0,5,0,6
141368,141368,Medium,1,5,0,5
141369,141369,Medium,1,3,0,3
141370,141370,Low,0,3,0,3
141371,141371,High,2,4,0,6
141372,141372,Low,0,2,0,2
141373,141373,Low,0,3,0,5
141374,141374,Medium,1,3,0,2
141375,141375,Medium,1,3,0,4
141376,141376,Low,0,1,0,2
141377,141377,Medium,1,5,0,4
141378,141378,Medium,1,4,0,5
141379,141379,High,2,8,1,10
141380,141380,High,2,4,0,6
141381,141381,Medium,1,7,1,7
141382,141382,Medium,1,6,0,9
141383,141383,High,2,2,0,4
141384,141384,High,2,6,0,8
141385,141385,High,2,5,0,5
141386,141386,Low,0,3,0,2
141387,141387,Medium,1,3,0,6
141388,141388,High,2,7,1,7
141389,141389,High,2,4,0,3
141390,141390,Low,0,3,0,4
141391,141391,Low,0,5,0,1
141392,141392,Medium,1,3,0,3
141393,141393,High,2,5,0,6
141394,141394,Medium,1,1,0,4
141395,141395,High,2,7,1,6
141396,141396,Low,0,3,0,5
141397,141397,Medium,1,7,1,6
141398,141398,Low,0,3,0,4
141399,141399,High,2,6,0,7
141400,141400,Medium,1,4,0,6
141401,141401,Low,0,5,0,4
141402,141402,Low,0,4,0,5
141403,141403,Medium,1,4,0,5
141404,141404,High,2,4,0,7
141405,141405,Low,0,3,0,3
141406,141406,High,2,3,0,5
141407,141407,Low,0,6,0,5
141408,141408,Medium,1,1,0,4
141409,141409,High,2,4,0,3
141410,141410,Medium,1,2,0,7
141411,141411,Medium,1,5,0,4
141412,141412,Medium,1,3,0,2
141413,141413,High,2,3,0,7
141414,141414,Low,0,2,0,4
141415,141415,Low,0,3,0,5
141416,141416,Medium,1,3,0,1
141417,141417,Low,0,5,0,4
141418,141418,Low,0,3,0,9
141419,141419,Low,0,5,0,8
141420,141420,High,2,8,1,7
141421,141421,High,2,7,1,8
141422,141422,High,2,4,0,3
141423,141423,Medium,1,4,0,2
141424,141424,Medium,1,3,0,3
141425,141425,Medium,1,6,0,6
141426,141426,Low,0,2,0,3
141427,141427,Medium,1,3,0,3
141428,141428,Medium,1,5,0,6
141429,141429,Low,0,1,0,1
141430,141430,Medium,1,3,0,3
141431,141431,Medium,1,1,0,3
141432,141432,Medium,1,2,0,5
141433,141433,Medium,1,5,0,3
141434,141434,Medium,1,5,0,3
141435,141435,High,2,4,0,3
141436,141436,Low,0,5,0,4
141437,141437,Medium,1,3,0,1
141438,141438,Medium,1,5,0,2
141439,141439,Medium,1,1,0,5
141440,141440,Low,0,2,0,2
141441,141441,Medium,1,2,0,2
141442,141442,High,2,4,0,10
141443,141443,Medium,1,4,0,4
141444,141444,High,2,5,0,7
141445,141445,Medium,1,6,0,7
141446,141446,Low,0,4,0,7
141447,141447,Low,0,2,0,2
141448,141448,Low,0,1,0,7
141449,141449,Low,0,1,0,4
141450,141450,Low,0,2,0,2
141451,141451,High,2,4,0,4
141452,141452,High,2,1,0,3
141453,141453,Low,0,3,0,2
141454,141454,Low,0,1,0,5
141455,141455,Low,0,3,0,2
141456,141456,Low,0,2,0,4
141457,141457,Low,0,2,0,1
141458,141458,Medium,1,2,0,5
141459,141459,Medium,1,3,0,2
141460,141460,High,2,5,0,9
141461,141461,Low,0,3,0,5
141462,141462,Low,0,1,0,4
141463,141463,Low,0,2,0,1
141464,141464,Low,0,1,0,2
141465,141465,Low,0,1,0,5
141466,141466,Low,0,2,0,2
141467,141467,Low,0,2,0,1
141468,141468,Medium,1,4,0,3
141469,141469,High,2,4,0,5
141470,141470,Low,0,2,0,2
141471,141471,Medium,1,7,1,4
141472,141472,High,2,6,0,7
141473,141473,Low,0,4,0,1
141474,141474,Medium,1,2,0,4
141475,141475,Medium,1,2,0,3
141476,141476,Medium,1,2,0,4
141477,141477,Medium,1,2,0,7
141478,141478,Low,0,1,0,1
141479,141479,Medium,1,5,0,7
141480,141480,Low,0,4,0,4
141481,141481,Low,0,4,0,5
141482,141482,Medium,1,4,0,9
141483,141483,Medium,1,3,0,4
141484,141484,Medium,1,3,0,9
141485,141485,Medium,1,4,0,7
141486,141486,Low,0,2,0,4
141487,141487,Medium,1,2,0,7
141488,141488,Low,0,1,0,4
141489,141489,High,2,5,0,3
141490,141490,Medium,1,2,0,7
141491,141491,Low,0,4,0,4
141492,141492,Medium,1,3,0,1
141493,141493,Low,0,4,0,4
141494,141494,High,2,7,1,9
141495,141495,Medium,1,1,0,5
141496,141496,Medium,1,5,0,6
141497,141497,Low,0,3,0,9
141498,141498,Medium,1,1,0,3
141499,141499,Low,0,3,0,3
141500,141500,High,2,1,0,2
141501,141501,Low,0,2,0,1
141502,141502,Low,0,4,0,7
141503,141503,High,2,8,1,4
141504,141504,Medium,1,2,0,7
141505,141505,High,2,6,0,2
141506,141506,Low,0,5,0,3
141507,141507,Medium,1,2,0,1
141508,141508,Medium,1,4,0,8
141509,141509,Low,0,4,0,1
141510,141510,High,2,4,0,3
141511,141511,Low,0,4,0,6
141512,141512,Low,0,2,0,3
141513,141513,Medium,1,6,0,4
141514,141514,Medium,1,4,0,6
141515,141515,High,2,5,0,7
141516,141516,Medium,1,4,0,5
141517,141517,High,2,3,0,4
141518,141518,High,2,7,1,6
141519,141519,High,2,6,0,7
141520,141520,Low,0,3,0,3
141521,141521,High,2,7,1,10
141522,141522,Medium,1,4,0,1
141523,141523,Low,0,1,0,5
141524,141524,High,2,5,0,4
141525,141525,High,2,4,0,6
141526,141526,High,2,5,0,2
141527,141527,Low,0,1,0,2
141528,141528,Low,0,2,0,3
141529,141529,Medium,1,1,0,6
141530,141530,Low,0,4,0,4
141531,141531,High,2,4,0,4
141532,141532,Medium,1,1,0,1
141533,141533,Medium,1,2,0,6
141534,141534,Low,0,3,0,2
141535,141535,Medium,1,2,0,1
141536,141536,High,2,5,0,2
141537,141537,Medium,1,4,0,4
141538,141538,Medium,1,3,0,5
141539,141539,Medium,1,3,0,1
141540,141540,Medium,1,4,0,1
141541,141541,Medium,1,5,0,1
141542,141542,Medium,1,4,0,5
141543,141543,Medium,1,5,0,5
141544,141544,Medium,1,3,0,1
141545,141545,Low,0,8,1,6
141546,141546,Low,0,2,0,3
141547,141547,High,2,6,0,7
141548,141548,High,2,3,0,5
141549,141549,Low,0,3,0,9
141550,141550,Medium,1,2,0,3
141551,141551,High,2,1,0,1
141552,141552,Medium,1,3,0,4
141553,141553,Low,0,1,0,2
141554,141554,Medium,1,2,0,1
141555,141555,Medium,1,3,0,4
141556,141556,Low,0,4,0,7
141557,141557,Medium,1,1,0,3
141558,141558,High,2,8,1,7
141559,141559,Low,0,3,0,1
141560,141560,Low,0,3,0,3
141561,141561,Medium,1,3,0,1
141562,141562,Medium,1,4,0,5
141563,141563,Medium,1,2,0,3
141564,141564,Low,0,1,0,1
141565,141565,High,2,8,1,6
141566,141566,Medium,1,2,0,5
141567,141567,Medium,1,2,0,1
141568,141568,High,2,4,0,4
141569,141569,Medium,1,1,0,3
141570,141570,Medium,1,4,0,3
141571,141571,High,2,4,0,6
141572,141572,Medium,1,5,0,6
141573,141573,Low,0,1,0,2
141574,141574,Medium,1,3,0,8
141575,141575,Low,0,2,0,1
141576,141576,Medium,1,4,0,5
141577,141577,Low,0,1,0,6
141578,141578,Low,0,1,0,2
141579,141579,Low,0,4,0,4
141580,141580,High,2,6,0,8
141581,141581,High,2,4,0,5
141582,141582,Medium,1,2,0,4
141583,141583,Low,0,3,0,3
141584,141584,High,2,7,1,4
141585,141585,Low,0,4,0,1
141586,141586,Low,0,3,0,6
141587,141587,High,2,2,0,3
141588,141588,Low,0,3,0,2
141589,141589,Low,0,2,0,4
141590,141590,Low,0,2,0,4
141591,141591,Low,0,4,0,5
141592,141592,Medium,1,2,0,1
141593,141593,Medium,1,4,0,2
141594,141594,Medium,1,3,0,4
141595,141595,Low,0,1,0,1
141596,141596,Medium,1,1,0,3
141597,141597,Medium,1,4,0,4
141598,141598,Low,0,4,0,5
141599,141599,Low,0,2,0,1
141600,141600,Low,0,4,0,4
141601,141601,High,2,7,1,8
141602,141602,Low,0,1,0,3
141603,141603,Medium,1,5,0,1
141604,141604,High,2,2,0,1
141605,141605,Low,0,1,0,4
141606,141606,Medium,1,2,0,5
141607,141607,Low,0,5,0,1
141608,141608,Medium,1,7,1,8
141609,141609,High,2,8,1,7
141610,141610,Medium,1,2,0,4
141611,141611,Low,0,4,0,1
141612,141612,High,2,1,0,4
141613,141613,Low,0,4,0,4
141614,141614,Medium,1,2,0,8
141615,141615,Low,0,2,0,3
141616,141616,Medium,1,3,0,6
141617,141617,Low,0,4,0,6
141618,141618,Medium,1,2,0,3
141619,141619,Low,0,5,0,4
141620,141620,Medium,1,3,0,2
141621,141621,High,2,4,0,7
141622,141622,Medium,1,4,0,4
141623,141623,High,2,3,0,1
141624,141624,Medium,1,4,0,7
141625,141625,Low,0,3,0,2
141626,141626,Medium,1,1,0,1
141627,141627,Low,0,1,0,7
141628,141628,Medium,1,3,0,7
141629,141629,Medium,1,4,0,6
141630,141630,High,2,4,0,2
141631,141631,Medium,1,1,0,7
141632,141632,High,2,4,0,1
141633,141633,High,2,5,0,9
141634,141634,High,2,2,0,8
141635,141635,High,2,4,0,2
141636,141636,Medium,1,1,0,2
141637,141637,Low,0,1,0,6
141638,141638,Low,0,4,0,2
141639,141639,Medium,1,5,0,4
141640,141640,High,2,7,1,9
141641,141641,Low,0,2,0,5
141642,141642,High,2,2,0,2
141643,141643,High,2,4,0,2
141644,141644,High,2,5,0,3
141645,141645,Medium,1,2,0,3
141646,141646,Medium,1,5,0,2
141647,141647,Medium,1,3,0,1
141648,141648,Low,0,1,0,3
141649,141649,Medium,1,3,0,4
141650,141650,High,2,5,0,4
141651,141651,High,2,10,1,7
141652,141652,Low,0,1,0,1
141653,141653,Medium,1,6,0,4
141654,141654,Medium,1,3,0,4
141655,141655,Medium,1,3,0,3
141656,141656,Medium,1,4,0,3
141657,141657,Medium,1,2,0,6
141658,141658,Medium,1,3,0,4
141659,141659,Low,0,2,0,3
141660,141660,Low,0,1,0,6
141661,141661,Medium,1,2,0,3
141662,141662,Medium,1,1,0,8
141663,141663,Low,0,3,0,5
141664,141664,Low,0,3,0,5
141665,141665,High,2,5,0,6
141666,141666,Medium,1,3,0,6
141667,141667,High,2,2,0,4
141668,141668,Medium,1,3,0,4
141669,141669,Low,0,4,0,6
141670,141670,Medium,1,2,0,2
141671,141671,Low,0,4,0,6
141672,141672,Medium,1,3,0,3
141673,141673,High,2,3,0,3
141674,141674,Medium,1,2,0,7
141675,141675,High,2,4,0,4
141676,141676,High,2,6,0,5
141677,141677,Medium,1,6,0,4
141678,141678,Medium,1,4,0,4
141679,141679,Medium,1,1,0,2
141680,141680,Low,0,2,0,3
141681,141681,Low,0,1,0,3
141682,141682,Medium,1,4,0,5
141683,141683,Low,0,5,0,7
141684,141684,Low,0,4,0,5
141685,141685,High,2,5,0,4
141686,141686,High,2,5,0,2
141687,141687,Medium,1,2,0,3
141688,141688,Low,0,5,0,2
141689,141689,High,2,3,0,7
141690,141690,Medium,1,5,0,7
141691,141691,High,2,6,0,10
141692,141692,Medium,1,3,0,5
141693,141693,Medium,1,5,0,4
141694,141694,Low,0,4,0,3
141695,141695,Medium,1,2,0,4
141696,141696,Low,0,1,0,2
141697,141697,Medium,1,6,0,1
141698,141698,Medium,1,2,0,4
141699,141699,Medium,1,1,0,4
141700,141700,High,2,5,0,4
141701,141701,Low,0,3,0,4
141702,141702,Low,0,4,0,3
141703,141703,High,2,7,1,5
141704,141704,Medium,1,2,0,6
141705,141705,Low,0,3,0,4
141706,141706,Medium,1,3,0,5
141707,141707,Medium,1,5,0,9
141708,141708,High,2,6,0,5
141709,141709,Medium,1,5,0,5
141710,141710,Medium,1,6,0,6
141711,141711,Medium,1,3,0,3
141712,141712,Low,0,3,0,6
141713,141713,Medium,1,2,0,7
141714,141714,Low,0,2,0,1
141715,141715,Medium,1,3,0,8
141716,141716,Medium,1,1,0,2
141717,141717,Medium,1,2,0,6
141718,141718,Medium,1,4,0,7
141719,141719,Medium,1,5,0,5
141720,141720,High,2,6,0,5
141721,141721,Low,0,4,0,3
141722,141722,Low,0,4,0,3
141723,141723,Medium,1,5,0,6
141724,141724,High,2,5,0,6
141725,141725,High,2,5,0,5
141726,141726,Medium,1,3,0,2
141727,141727,Medium,1,1,0,2
141728,141728,Low,0,2,0,3
141729,141729,Low,0,4,0,4
141730,141730,Medium,1,1,0,3
141731,141731,Low,0,1,0,6
141732,141732,High,2,7,1,10
141733,141733,High,2,9,1,10
141734,141734,High,2,3,0,6
141735,141735,Low,0,2,0,2
141736,141736,Medium,1,3,0,7
141737,141737,Low,0,2,0,6
141738,141738,Low,0,2,0,1
141739,141739,Medium,1,3,0,3
141740,141740,Low,0,1,0,3
141741,141741,Medium,1,2,0,1
141742,141742,High,2,7,1,5
141743,141743,Low,0,1,0,5
141744,141744,High,2,6,0,3
141745,141745,Medium,1,4,0,5
141746,141746,Medium,1,1,0,4
141747,141747,Medium,1,5,0,1
141748,141748,Low,0,4,0,4
141749,141749,Low,0,5,0,7
141750,141750,High,2,3,0,1
141751,141751,Medium,1,4,0,3
141752,141752,Medium,1,6,0,6
141753,141753,Low,0,5,0,5
141754,141754,High,2,2,0,6
141755,141755,Medium,1,3,0,3
141756,141756,Low,0,3,0,6
141757,141757,Low,0,3,0,2
141758,141758,High,2,5,0,3
141759,141759,High,2,7,1,3
141760,141760,Low,0,3,0,5
141761,141761,Medium,1,2,0,3
141762,141762,Medium,1,2,0,6
141763,141763,Low,0,3,0,5
141764,141764,Medium,1,5,0,6
141765,141765,Medium,1,3,0,6
141766,141766,Medium,1,6,0,6
141767,141767,Low,0,1,0,4
141768,141768,Low,0,3,0,1
141769,141769,Medium,1,3,0,6
141770,141770,High,2,5,0,6
141771,141771,Low,0,2,0,7
141772,141772,Low,0,5,0,2
141773,141773,Low,0,3,0,1
141774,141774,Medium,1,3,0,3
141775,141775,Low,0,6,0,1
141776,141776,High,2,5,0,4
141777,141777,High,2,3,0,3
141778,141778,Medium,1,6,0,6
141779,141779,Low,0,2,0,4
141780,141780,Low,0,2,0,3
141781,141781,Medium,1,3,0,5
141782,141782,High,2,8,1,6
141783,141783,Medium,1,5,0,3
141784,141784,Medium,1,4,0,6
141785,141785,Low,0,4,0,4
141786,141786,Medium,1,2,0,5
141787,141787,Medium,1,2,0,1
141788,141788,Low,0,2,0,2
141789,141789,Medium,1,3,0,4
141790,141790,Medium,1,4,0,4
141791,141791,High,2,8,1,6
141792,141792,High,2,3,0,8
141793,141793,High,2,4,0,5
141794,141794,Medium,1,4,0,8
141795,141795,Low,0,1,0,6
141796,141796,High,2,2,0,5
141797,141797,Medium,1,5,0,6
141798,141798,Medium,1,1,0,1
141799,141799,High,2,6,0,5
141800,141800,Low,0,3,0,8
141801,141801,Medium,1,3,0,7
141802,141802,Medium,1,5,0,1
141803,141803,High,2,4,0,3
141804,141804,Low,0,2,0,3
141805,141805,Medium,1,6,0,4
141806,141806,Medium,1,5,0,6
141807,141807,Medium,1,4,0,5
141808,141808,High,2,2,0,4
141809,141809,High,2,7,1,8
141810,141810,High,2,9,1,7
141811,141811,Low,0,4,0,7
141812,141812,High,2,3,0,5
141813,141813,Medium,1,3,0,4
141814,141814,Low,0,1,0,2
141815,141815,High,2,4,0,4
141816,141816,Medium,1,3,0,3
141817,141817,Medium,1,3,0,2
141818,141818,Medium,1,6,0,5
141819,141819,Medium,1,1,0,2
141820,141820,Medium,1,2,0,2
141821,141821,Medium,1,3,0,4
141822,141822,Medium,1,3,0,1
141823,141823,High,2,3,0,3
141824,141824,High,2,4,0,2
141825,141825,High,2,6,0,3
141826,141826,Medium,1,1,0,5
141827,141827,High,2,5,0,3
141828,141828,Medium,1,1,0,2
141829,141829,Low,0,1,0,5
141830,141830,Low,0,2,0,3
141831,141831,Medium,1,4,0,5
141832,141832,Low,0,3,0,1
141833,141833,High,2,6,0,2
141834,141834,Medium,1,4,0,4
141835,141835,High,2,6,0,2
141836,141836,Medium,1,3,0,8
141837,141837,Low,0,4,0,4
141838,141838,High,2,3,0,7
141839,141839,Low,0,3,0,6
141840,141840,Low,0,2,0,5
141841,141841,Low,0,4,0,3
141842,141842,Medium,1,4,0,2
141843,141843,High,2,3,0,7
141844,141844,Medium,1,4,0,6
141845,141845,Medium,1,1,0,6
141846,141846,Low,0,1,0,4
141847,141847,Medium,1,3,0,6
141848,141848,Low,0,5,0,6
141849,141849,Low,0,2,0,4
141850,141850,Medium,1,2,0,3
141851,141851,Medium,1,1,0,5
141852,141852,High,2,5,0,2
141853,141853,Medium,1,3,0,8
141854,141854,Medium,1,4,0,2
141855,141855,Medium,1,8,1,10
141856,141856,Low,0,1,0,5
141857,141857,Low,0,3,0,3
141858,141858,Medium,1,3,0,6
141859,141859,High,2,8,1,10
141860,141860,Medium,1,1,0,7
141861,141861,High,2,6,0,4
141862,141862,High,2,2,0,2
141863,141863,Low,0,2,0,2
141864,141864,Low,0,2,0,6
141865,141865,High,2,6,0,3
141866,141866,Low,0,3,0,1
141867,141867,Low,0,4,0,6
141868,141868,High,2,3,0,5
141869,141869,Medium,1,5,0,2
141870,141870,Low,0,1,0,1
141871,141871,Low,0,5,0,6
141872,141872,High,2,4,0,3
141873,141873,Medium,1,4,0,3
141874,141874,Low,0,1,0,8
141875,141875,High,2,6,0,5
141876,141876,Medium,1,5,0,5
141877,141877,High,2,2,0,4
141878,141878,Medium,1,1,0,1
141879,141879,Medium,1,4,0,6
141880,141880,High,2,2,0,5
141881,141881,Low,0,1,0,4
141882,141882,Low,0,1,0,2
141883,141883,High,2,2,0,5
141884,141884,Low,0,5,0,4
141885,141885,Low,0,1,0,2
141886,141886,Medium,1,2,0,1
141887,141887,Low,0,1,0,3
141888,141888,Medium,1,1,0,3
141889,141889,Medium,1,3,0,6
141890,141890,Low,0,5,0,1
141891,141891,High,2,6,0,7
141892,141892,Medium,1,5,0,1
141893,141893,Low,0,5,0,4
141894,141894,Low,0,4,0,4
141895,141895,Medium,1,5,0,4
141896,141896,High,2,8,1,2
141897,141897,Medium,1,3,0,1
141898,141898,Medium,1,4,0,5
141899,141899,Medium,1,4,0,4
141900,141900,Low,0,1,0,6
141901,141901,High,2,7,1,4
141902,141902,High,2,2,0,7
141903,141903,Low,0,1,0,3
141904,141904,Low,0,4,0,6
141905,141905,Medium,1,4,0,5
141906,141906,Low,0,1,0,2
141907,141907,Low,0,2,0,1
141908,141908,Medium,1,1,0,5
141909,141909,Medium,1,1,0,2
141910,141910,Low,0,2,0,3
141911,141911,High,2,4,0,3
141912,141912,High,2,6,0,10
141913,141913,Low,0,5,0,4
141914,141914,High,2,5,0,4
141915,141915,High,2,7,1,10
141916,141916,High,2,4,0,4
141917,141917,Low,0,2,0,8
141918,141918,Medium,1,6,0,5
141919,141919,Medium,1,3,0,5
141920,141920,Medium,1,5,0,3
141921,141921,Low,0,2,0,1
141922,141922,Low,0,1,0,1
141923,141923,Low,0,4,0,3
141924,141924,Medium,1,3,0,2
141925,141925,High,2,6,0,6
141926,141926,Medium,1,3,0,4
141927,141927,Low,0,1,0,5
141928,141928,Medium,1,1,0,7
141929,141929,High,2,6,0,2
141930,141930,Low,0,6,0,6
141931,141931,Medium,1,5,0,5
141932,141932,Low,0,2,0,5
141933,141933,Medium,1,3,0,6
141934,141934,Medium,1,4,0,2
141935,141935,Medium,1,4,0,4
141936,141936,Medium,1,4,0,3
141937,141937,High,2,3,0,7
141938,141938,Medium,1,3,0,7
141939,141939,Low,0,3,0,1
141940,141940,Medium,1,1,0,6
141941,141941,High,2,5,0,4
141942,141942,High,2,5,0,3
141943,141943,Low,0,2,0,4
141944,141944,Medium,1,2,0,5
141945,141945,Medium,1,3,0,4
141946,141946,Medium,1,4,0,5
141947,141947,Low,0,1,0,5
141948,141948,High,2,4,0,4
141949,141949,Low,0,3,0,6
141950,141950,Medium,1,5,0,1
141951,141951,Low,0,1,0,4
141952,141952,Low,0,4,0,7
141953,141953,High,2,3,0,5
141954,141954,High,2,4,0,9
141955,141955,Medium,1,3,0,2
141956,141956,Medium,1,5,0,1
141957,141957,Low,0,2,0,2
141958,141958,High,2,4,0,6
141959,141959,Medium,1,3,0,7
141960,141960,Medium,1,2,0,3
141961,141961,Low,0,1,0,7
141962,141962,High,2,6,0,2
141963,141963,Low,0,4,0,2
141964,141964,Medium,1,1,0,6
141965,141965,Low,0,2,0,4
141966,141966,Medium,1,2,0,5
141967,141967,Medium,1,3,0,4
141968,141968,Medium,1,3,0,4
141969,141969,Low,0,3,0,4
141970,141970,Medium,1,3,0,2
141971,141971,Low,0,2,0,1
141972,141972,High,2,6,0,7
141973,141973,Medium,1,4,0,7
141974,141974,Medium,1,5,0,5
141975,141975,High,2,6,0,4
141976,141976,Medium,1,5,0,7
141977,141977,High,2,4,0,8
141978,141978,Low,0,4,0,6
141979,141979,Low,0,2,0,1
141980,141980,Medium,1,2,0,2
141981,141981,Medium,1,2,0,1
141982,141982,Medium,1,4,0,4
141983,141983,High,2,6,0,3
141984,141984,Medium,1,2,0,1
141985,141985,Medium,1,6,0,6
141986,141986,Medium,1,2,0,3
141987,141987,Low,0,5,0,4
141988,141988,Low,0,2,0,7
141989,141989,Medium,1,4,0,5
141990,141990,Low,0,5,0,10
141991,141991,High,2,5,0,7
141992,141992,Medium,1,6,0,7
141993,141993,Medium,1,1,0,4
141994,141994,Medium,1,5,0,4
141995,141995,Low,0,1,0,3
141996,141996,Medium,1,3,0,4
141997,141997,Medium,1,1,0,5
141998,141998,High,2,7,1,10
141999,141999,Medium,1,2,0,5
142000,142000,High,2,5,0,5
142001,142001,High,2,5,0,9
142002,142002,High,2,6,0,5
142003,142003,High,2,2,0,6
142004,142004,High,2,3,0,4
142005,142005,Medium,1,2,0,6
142006,142006,Medium,1,1,0,4
142007,142007,Medium,1,4,0,4
142008,142008,Low,0,3,0,4
142009,142009,Medium,1,5,0,9
142010,142010,High,2,1,0,1
142011,142011,Low,0,4,0,7
142012,142012,Medium,1,4,0,4
142013,142013,Medium,1,2,0,4
142014,142014,Medium,1,1,0,3
142015,142015,Medium,1,1,0,2
142016,142016,Medium,1,2,0,5
142017,142017,High,2,5,0,5
142018,142018,Medium,1,4,0,6
142019,142019,Medium,1,1,0,2
142020,142020,Medium,1,6,0,7
142021,142021,Low,0,2,0,5
142022,142022,Medium,1,4,0,6
142023,142023,Medium,1,4,0,6
142024,142024,Medium,1,3,0,3
142025,142025,Low,0,2,0,7
142026,142026,High,2,6,0,5
142027,142027,Medium,1,3,0,6
142028,142028,High,2,4,0,4
142029,142029,High,2,6,0,5
142030,142030,Low,0,2,0,2
142031,142031,Medium,1,2,0,5
142032,142032,Low,0,4,0,6
142033,142033,Low,0,7,1,6
142034,142034,Medium,1,3,0,1
142035,142035,Medium,1,3,0,5
142036,142036,Medium,1,4,0,4
142037,142037,High,2,5,0,4
142038,142038,High,2,7,1,3
142039,142039,Medium,1,2,0,7
142040,142040,Low,0,4,0,6
142041,142041,High,2,4,0,4
142042,142042,Medium,1,5,0,5
142043,142043,High,2,5,0,3
142044,142044,Medium,1,3,0,3
142045,142045,Medium,1,3,0,6
142046,142046,Medium,1,4,0,7
142047,142047,Medium,1,2,0,3
142048,142048,Low,0,3,0,6
142049,142049,High,2,5,0,9
