Student_ID,Pre_Semester_GPA,Post_Semester_GPA,Cambio_GPA,Skill_Retention_Score,Riesgo_Academico,Estudio_Total,perfil_id,uso_ia_id,bienestar_id,institucion_id
133695,2.916,3.21,0.294,98.2,0,29.47,133695,133695,133695,2
133696,3.645,4.0,0.355,84.47,0,20.84,133696,133696,133696,3
133697,3.031,3.373,0.342,54.48,0,25.16,133697,133697,133697,1
133698,3.633,3.841,0.208,75.94,0,15.79,133698,133698,133698,3
133699,3.495,3.619,0.124,55.53,0,6.1,133699,133699,133699,1
133700,3.222,3.409,0.187,100.0,0,25.15,133700,133700,133700,3
133701,3.182,3.33,0.148,79.95,0,9.1,133701,133701,133701,1
133702,2.562,2.876,0.314,57.64,0,33.97,133702,133702,133702,3
133703,3.65,3.702,0.052,85.5,0,19.15,133703,133703,133703,3
133704,3.007,3.066,0.059,87.16,0,10.55,133704,133704,133704,1
133705,3.422,3.707,0.285,85.11,0,16.87,133705,133705,133705,3
133706,3.338,3.365,0.027,80.12,0,18.32,133706,133706,133706,1
133707,3.797,3.867,0.07,62.4,0,8.41,133707,133707,133707,2
133708,3.193,3.585,0.392,63.88,0,25.54,133708,133708,133708,3
133709,3.26,3.009,-0.251,52.06,0,23.25,133709,133709,133709,1
133710,2.373,2.519,0.146,66.47,0,11.73,133710,133710,133710,2
133711,3.682,3.768,0.086,79.1,0,2.0,133711,133711,133711,3
133712,3.066,3.736,0.67,67.28,0,26.92,133712,133712,133712,2
133713,2.962,2.493,-0.469,25.66,1,42.33,133713,133713,133713,1
133714,2.78,3.244,0.464,71.34,0,25.25,133714,133714,133714,2
133715,3.503,3.601,0.098,84.89,0,18.46,133715,133715,133715,2
133716,3.133,3.187,0.054,61.62,0,24.52,133716,133716,133716,2
133717,3.876,4.0,0.124,99.32,0,22.28,133717,133717,133717,2
133718,2.991,3.324,0.333,66.46,0,24.0,133718,133718,133718,2
133719,3.599,3.71,0.111,62.6,0,22.03,133719,133719,133719,2
133720,3.0,3.46,0.46,74.54,0,14.8,133720,133720,133720,2
133721,3.287,3.875,0.588,81.81,0,20.74,133721,133721,133721,2
133722,2.61,2.449,-0.161,81.56,1,33.76,133722,133722,133722,2
133723,3.774,4.0,0.226,53.63,0,19.99,133723,133723,133723,1
133724,3.407,3.68,0.273,73.67,0,13.03,133724,133724,133724,2
133725,2.856,3.158,0.302,74.29,0,23.69,133725,133725,133725,1
133726,2.493,2.646,0.153,89.51,0,10.86,133726,133726,133726,1
133727,3.43,3.561,0.131,66.84,0,2.63,133727,133727,133727,3
133728,2.355,2.527,0.172,66.6,0,26.2,133728,133728,133728,2
133729,3.323,3.632,0.309,88.91,0,28.02,133729,133729,133729,1
133730,2.733,2.907,0.174,82.8,0,11.21,133730,133730,133730,3
133731,2.661,2.682,0.021,80.28,0,11.66,133731,133731,133731,3
133732,3.258,3.334,0.076,76.1,0,14.09,133732,133732,133732,2
133733,2.596,3.055,0.459,93.85,0,33.31,133733,133733,133733,3
133734,2.721,3.152,0.431,86.18,0,34.85,133734,133734,133734,2
133735,3.158,3.336,0.178,77.56,0,9.69,133735,133735,133735,1
133736,3.595,3.679,0.084,64.85,0,20.58,133736,133736,133736,1
133737,2.909,3.115,0.206,100.0,0,22.6,133737,133737,133737,2
133738,3.845,4.0,0.155,83.27,0,20.95,133738,133738,133738,2
133739,3.643,3.709,0.066,80.76,0,17.92,133739,133739,133739,2
133740,3.438,3.736,0.298,74.55,0,18.57,133740,133740,133740,1
133741,3.411,3.106,-0.305,50.9,1,13.28,133741,133741,133741,1
133742,3.872,3.964,0.092,63.19,0,42.61,133742,133742,133742,2
133743,3.174,3.498,0.324,90.78,0,20.22,133743,133743,133743,1
133744,3.446,3.68,0.234,75.56,0,21.58,133744,133744,133744,2
133745,3.54,3.683,0.143,59.91,0,23.97,133745,133745,133745,1
133746,2.05,2.108,0.058,61.32,1,13.0,133746,133746,133746,2
133747,3.567,3.726,0.159,50.27,0,16.6,133747,133747,133747,2
133748,3.549,3.495,-0.054,100.0,0,13.37,133748,133748,133748,1
133749,3.69,3.938,0.248,87.21,0,11.93,133749,133749,133749,2
133750,3.429,3.481,0.052,94.93,0,16.01,133750,133750,133750,1
133751,3.39,3.699,0.309,72.04,0,31.64,133751,133751,133751,3
133752,3.214,3.605,0.391,93.84,0,34.95,133752,133752,133752,3
133753,2.531,2.552,0.021,70.2,0,16.16,133753,133753,133753,2
133754,3.403,3.721,0.318,94.21,0,18.06,133754,133754,133754,1
133755,2.811,3.273,0.462,94.94,0,15.34,133755,133755,133755,1
133756,3.807,3.872,0.065,87.38,0,23.26,133756,133756,133756,2
133757,3.397,3.39,-0.007,56.98,0,12.25,133757,133757,133757,2
133758,3.548,3.918,0.37,97.46,0,12.97,133758,133758,133758,2
133759,3.444,3.793,0.349,75.98,0,24.71,133759,133759,133759,2
133760,3.158,3.449,0.291,89.23,0,18.97,133760,133760,133760,3
133761,3.429,3.749,0.32,71.38,0,17.85,133761,133761,133761,1
133762,3.455,3.715,0.26,70.86,0,52.43,133762,133762,133762,3
133763,3.086,3.457,0.371,66.21,0,12.9,133763,133763,133763,3
133764,3.455,3.639,0.184,53.79,0,13.24,133764,133764,133764,3
133765,2.472,2.522,0.05,55.04,0,37.6,133765,133765,133765,2
133766,3.681,4.0,0.319,77.69,0,29.54,133766,133766,133766,2
133767,3.698,4.0,0.302,100.0,0,23.19,133767,133767,133767,1
133768,3.026,3.449,0.423,45.91,0,20.98,133768,133768,133768,3
133769,3.849,3.789,-0.06,76.1,0,12.67,133769,133769,133769,2
133770,2.835,2.94,0.105,79.69,0,27.21,133770,133770,133770,1
133771,3.772,4.0,0.228,84.0,0,24.65,133771,133771,133771,2
133772,2.81,2.935,0.125,70.74,0,15.16,133772,133772,133772,1
133773,3.673,3.822,0.149,73.93,0,35.35,133773,133773,133773,2
133774,3.651,3.595,-0.056,76.25,0,12.37,133774,133774,133774,3
133775,3.266,3.52,0.254,93.75,0,24.66,133775,133775,133775,2
133776,3.819,3.458,-0.361,72.79,1,32.27,133776,133776,133776,1
133777,2.465,2.904,0.439,81.1,0,18.55,133777,133777,133777,2
133778,2.513,2.412,-0.101,71.42,1,26.01,133778,133778,133778,1
133779,3.178,3.211,0.033,81.88,0,14.96,133779,133779,133779,2
133780,3.491,3.603,0.112,69.89,0,16.27,133780,133780,133780,2
133781,3.26,3.384,0.124,70.06,0,16.67,133781,133781,133781,2
133782,2.756,2.941,0.185,100.0,0,16.02,133782,133782,133782,2
133783,3.403,3.722,0.319,73.74,0,18.27,133783,133783,133783,2
133784,3.524,3.984,0.46,91.63,0,14.97,133784,133784,133784,1
133785,2.606,2.994,0.388,85.28,0,26.59,133785,133785,133785,3
133786,3.501,3.47,-0.031,82.27,0,42.8,133786,133786,133786,2
133787,3.376,3.485,0.109,65.7,0,20.43,133787,133787,133787,2
133788,3.101,3.218,0.117,88.76,0,11.73,133788,133788,133788,2
133789,2.023,1.932,-0.091,79.42,1,12.78,133789,133789,133789,3
133790,2.872,3.094,0.222,65.24,0,3.6,133790,133790,133790,1
133791,3.454,3.584,0.13,68.29,0,20.62,133791,133791,133791,3
133792,3.016,3.225,0.209,58.66,0,30.21,133792,133792,133792,3
133793,3.647,3.169,-0.478,71.71,1,20.61,133793,133793,133793,3
133794,3.7,3.884,0.184,68.01,0,13.42,133794,133794,133794,2
133795,3.558,3.94,0.382,91.29,0,23.18,133795,133795,133795,2
133796,3.874,4.0,0.126,74.05,0,16.54,133796,133796,133796,2
133797,3.342,3.469,0.127,86.89,0,5.24,133797,133797,133797,2
133798,2.82,3.056,0.236,46.69,0,18.81,133798,133798,133798,3
133799,3.027,3.1,0.073,83.73,0,24.23,133799,133799,133799,1
133800,2.573,2.794,0.221,70.35,0,16.08,133800,133800,133800,3
133801,2.534,2.77,0.236,80.35,0,25.22,133801,133801,133801,2
133802,3.377,3.483,0.106,56.59,0,9.21,133802,133802,133802,3
133803,3.572,3.744,0.172,58.78,0,21.11,133803,133803,133803,2
133804,3.451,3.662,0.211,78.24,0,16.22,133804,133804,133804,1
133805,3.64,3.897,0.257,88.24,0,9.71,133805,133805,133805,2
133806,2.034,2.274,0.24,62.29,1,8.0,133806,133806,133806,2
133807,3.521,3.745,0.224,75.98,0,25.23,133807,133807,133807,3
133808,3.477,3.63,0.153,80.61,0,7.98,133808,133808,133808,2
133809,3.277,3.765,0.488,77.1,0,31.73,133809,133809,133809,1
133810,3.102,3.66,0.558,86.07,0,30.03,133810,133810,133810,2
133811,3.353,3.53,0.177,68.72,0,14.56,133811,133811,133811,2
133812,3.237,3.337,0.1,78.82,0,10.42,133812,133812,133812,2
133813,2.833,3.165,0.332,78.58,0,12.17,133813,133813,133813,2
133814,3.543,3.518,-0.025,57.36,0,14.39,133814,133814,133814,3
133815,3.548,3.909,0.361,51.3,0,22.7,133815,133815,133815,2
133816,3.324,3.634,0.31,74.93,0,22.65,133816,133816,133816,1
133817,3.163,3.252,0.089,63.03,0,19.86,133817,133817,133817,1
133818,2.628,2.777,0.149,79.06,0,13.59,133818,133818,133818,3
133819,3.668,4.0,0.332,78.91,0,13.14,133819,133819,133819,3
133820,3.812,3.902,0.09,47.91,0,8.35,133820,133820,133820,3
133821,2.402,2.181,-0.221,47.24,1,26.95,133821,133821,133821,2
133822,3.773,4.0,0.227,51.52,0,33.29,133822,133822,133822,3
133823,3.566,3.665,0.099,79.17,0,21.53,133823,133823,133823,1
133824,3.391,3.812,0.421,64.62,0,16.35,133824,133824,133824,2
133825,3.726,3.24,-0.486,51.74,1,41.98,133825,133825,133825,2
133826,2.329,2.304,-0.025,86.88,1,8.89,133826,133826,133826,1
133827,3.501,3.823,0.322,90.95,0,36.63,133827,133827,133827,3
133828,3.4,3.709,0.309,84.49,0,25.16,133828,133828,133828,2
133829,3.55,3.887,0.337,55.22,0,30.97,133829,133829,133829,3
133830,3.255,3.502,0.247,95.36,0,22.71,133830,133830,133830,2
133831,3.7,3.887,0.187,76.11,0,9.0,133831,133831,133831,3
133832,2.73,2.876,0.146,60.92,0,14.14,133832,133832,133832,3
133833,3.172,3.238,0.066,67.41,0,1.59,133833,133833,133833,2
133834,2.725,2.981,0.256,75.09,0,13.26,133834,133834,133834,2
133835,2.876,3.22,0.344,72.49,0,29.79,133835,133835,133835,2
133836,2.917,2.857,-0.06,63.44,0,27.79,133836,133836,133836,2
133837,3.743,4.0,0.257,76.06,0,30.36,133837,133837,133837,3
133838,3.627,4.0,0.373,81.99,0,28.31,133838,133838,133838,1
133839,2.147,2.357,0.21,68.28,1,31.33,133839,133839,133839,2
133840,2.461,2.801,0.34,74.4,0,23.82,133840,133840,133840,2
133841,3.863,4.0,0.137,67.33,0,17.43,133841,133841,133841,3
133842,3.141,3.418,0.277,84.89,0,33.15,133842,133842,133842,2
133843,3.022,3.176,0.154,82.16,0,8.47,133843,133843,133843,3
133844,2.763,3.452,0.689,70.79,0,21.51,133844,133844,133844,1
133845,2.531,2.905,0.374,63.34,0,30.2,133845,133845,133845,2
133846,2.672,2.893,0.221,86.2,0,18.44,133846,133846,133846,2
133847,3.408,3.588,0.18,66.67,0,20.88,133847,133847,133847,2
133848,3.518,3.664,0.146,54.18,0,7.25,133848,133848,133848,3
133849,3.576,3.684,0.108,79.95,0,23.83,133849,133849,133849,3
133850,3.136,3.313,0.177,81.75,0,9.83,133850,133850,133850,1
133851,2.936,3.085,0.149,79.85,0,20.34,133851,133851,133851,2
133852,2.463,2.799,0.336,78.9,0,14.07,133852,133852,133852,1
133853,3.216,3.72,0.504,64.89,0,11.2,133853,133853,133853,2
133854,3.726,3.96,0.234,86.79,0,22.72,133854,133854,133854,2
133855,3.437,3.477,0.04,65.89,0,20.46,133855,133855,133855,3
133856,2.45,2.584,0.134,98.52,0,21.23,133856,133856,133856,2
133857,3.73,3.755,0.025,60.75,0,15.95,133857,133857,133857,2
133858,3.799,4.0,0.201,57.79,0,14.83,133858,133858,133858,2
133859,2.891,3.339,0.448,87.18,0,13.38,133859,133859,133859,3
133860,3.463,3.76,0.297,80.13,0,15.9,133860,133860,133860,2
133861,2.958,3.172,0.214,76.92,0,19.41,133861,133861,133861,2
133862,3.616,3.652,0.036,54.16,0,4.65,133862,133862,133862,1
133863,2.759,2.949,0.19,100.0,0,7.58,133863,133863,133863,2
133864,2.826,3.122,0.296,73.29,0,16.58,133864,133864,133864,2
133865,2.212,2.259,0.047,61.93,1,17.81,133865,133865,133865,2
133866,3.605,4.0,0.395,69.82,0,41.95,133866,133866,133866,3
133867,2.522,2.85,0.328,70.32,0,21.67,133867,133867,133867,3
133868,2.667,2.354,-0.313,59.34,1,40.25,133868,133868,133868,1
133869,3.457,3.648,0.191,60.84,0,16.62,133869,133869,133869,2
133870,3.602,3.778,0.176,61.86,0,21.18,133870,133870,133870,1
133871,2.371,2.366,-0.005,89.68,1,10.58,133871,133871,133871,3
133872,3.562,3.88,0.318,95.64,0,22.15,133872,133872,133872,3
133873,3.568,3.974,0.406,84.88,0,17.53,133873,133873,133873,1
133874,2.912,3.224,0.312,64.58,0,14.89,133874,133874,133874,1
133875,2.706,2.806,0.1,79.51,0,16.15,133875,133875,133875,2
133876,2.739,2.609,-0.13,63.07,0,5.35,133876,133876,133876,3
133877,3.357,4.0,0.643,70.47,0,21.93,133877,133877,133877,2
133878,2.6,2.805,0.205,70.34,0,20.77,133878,133878,133878,1
133879,3.336,3.765,0.429,76.82,0,19.44,133879,133879,133879,3
133880,3.812,4.0,0.188,77.66,0,14.71,133880,133880,133880,2
133881,3.247,3.59,0.343,83.78,0,27.87,133881,133881,133881,2
133882,3.814,4.0,0.186,89.66,0,27.67,133882,133882,133882,3
133883,2.604,2.751,0.147,87.88,0,17.79,133883,133883,133883,3
133884,3.527,3.807,0.28,92.5,0,46.74,133884,133884,133884,3
133885,3.289,3.506,0.217,57.19,0,13.27,133885,133885,133885,3
133886,3.483,3.64,0.157,90.77,0,12.14,133886,133886,133886,1
133887,1.972,2.441,0.469,94.0,1,24.47,133887,133887,133887,2
133888,3.789,4.0,0.211,81.43,0,25.71,133888,133888,133888,3
133889,3.584,4.0,0.416,71.67,0,18.78,133889,133889,133889,3
133890,3.477,3.532,0.055,83.36,0,5.34,133890,133890,133890,2
133891,3.216,3.37,0.154,62.31,0,15.89,133891,133891,133891,2
133892,3.193,3.14,-0.053,75.31,0,11.89,133892,133892,133892,2
133893,3.724,3.999,0.275,80.9,0,13.93,133893,133893,133893,1
133894,2.997,3.161,0.164,51.48,0,26.4,133894,133894,133894,3
133895,2.49,2.92,0.43,65.87,0,36.92,133895,133895,133895,1
133896,3.978,4.0,0.022,99.52,0,15.7,133896,133896,133896,1
133897,2.858,3.039,0.181,75.34,0,22.17,133897,133897,133897,2
133898,3.49,3.675,0.185,92.79,0,11.26,133898,133898,133898,1
133899,3.66,3.769,0.109,72.94,0,11.66,133899,133899,133899,3
133900,3.222,3.241,0.019,69.71,0,40.17,133900,133900,133900,2
133901,3.283,3.696,0.413,83.96,0,27.98,133901,133901,133901,1
133902,2.314,2.672,0.358,90.09,0,27.43,133902,133902,133902,2
133903,3.135,3.209,0.074,76.86,0,30.11,133903,133903,133903,3
133904,3.664,4.0,0.336,88.02,0,16.17,133904,133904,133904,1
133905,3.66,3.951,0.291,70.09,0,18.03,133905,133905,133905,2
133906,2.618,3.17,0.552,85.54,0,14.37,133906,133906,133906,2
133907,3.929,4.0,0.071,84.99,0,25.1,133907,133907,133907,2
133908,3.858,4.0,0.142,62.24,0,12.81,133908,133908,133908,2
133909,2.444,2.917,0.473,73.84,0,26.59,133909,133909,133909,2
133910,3.028,3.501,0.473,69.4,0,22.2,133910,133910,133910,3
133911,2.757,2.94,0.183,61.64,0,13.34,133911,133911,133911,2
133912,2.941,2.97,0.029,62.11,0,16.98,133912,133912,133912,2
133913,3.338,3.909,0.571,74.75,0,23.81,133913,133913,133913,1
133914,3.674,3.73,0.056,68.5,0,16.32,133914,133914,133914,2
133915,3.177,3.595,0.418,100.0,0,29.86,133915,133915,133915,3
133916,3.051,3.204,0.153,52.5,0,54.86,133916,133916,133916,3
133917,3.605,3.807,0.202,83.02,0,5.65,133917,133917,133917,3
133918,3.174,3.337,0.163,76.08,0,25.61,133918,133918,133918,2
133919,3.246,3.214,-0.032,77.8,0,23.44,133919,133919,133919,2
133920,2.945,3.022,0.077,48.63,0,9.98,133920,133920,133920,2
133921,3.024,2.983,-0.041,83.62,0,12.82,133921,133921,133921,3
133922,3.778,4.0,0.222,72.49,0,22.83,133922,133922,133922,3
133923,3.093,3.302,0.209,78.56,0,10.04,133923,133923,133923,2
133924,3.107,3.398,0.291,78.06,0,15.11,133924,133924,133924,2
133925,3.845,4.0,0.155,68.87,0,22.08,133925,133925,133925,3
133926,2.933,3.034,0.101,79.67,0,25.1,133926,133926,133926,2
133927,3.332,3.897,0.565,92.26,0,26.38,133927,133927,133927,2
133928,3.755,3.959,0.204,83.57,0,19.26,133928,133928,133928,2
133929,3.51,3.612,0.102,72.14,0,24.72,133929,133929,133929,3
133930,3.051,3.078,0.027,71.24,0,14.23,133930,133930,133930,2
133931,3.076,3.396,0.32,82.04,0,17.57,133931,133931,133931,3
133932,3.563,3.458,-0.105,70.11,0,5.78,133932,133932,133932,1
133933,3.506,3.919,0.413,64.75,0,20.59,133933,133933,133933,1
133934,3.06,3.529,0.469,94.57,0,23.68,133934,133934,133934,2
133935,3.024,3.315,0.291,67.15,0,19.65,133935,133935,133935,1
133936,3.258,3.651,0.393,87.67,0,18.91,133936,133936,133936,3
133937,3.374,3.536,0.162,78.0,0,15.54,133937,133937,133937,2
133938,3.801,3.864,0.063,94.4,0,10.97,133938,133938,133938,2
133939,2.925,3.177,0.252,52.98,0,20.01,133939,133939,133939,2
133940,3.654,3.638,-0.016,52.04,0,16.84,133940,133940,133940,2
133941,2.734,2.82,0.086,69.98,0,19.16,133941,133941,133941,2
133942,3.056,3.515,0.459,83.7,0,22.91,133942,133942,133942,1
133943,3.672,3.857,0.185,52.03,0,30.16,133943,133943,133943,3
133944,3.467,3.495,0.028,89.1,0,13.59,133944,133944,133944,3
133945,3.249,3.781,0.532,98.47,0,32.59,133945,133945,133945,2
133946,2.79,3.109,0.319,68.59,0,17.69,133946,133946,133946,2
133947,2.797,3.051,0.254,85.18,0,24.84,133947,133947,133947,3
133948,2.919,3.33,0.411,77.46,0,20.09,133948,133948,133948,2
133949,3.781,3.969,0.188,75.76,0,23.67,133949,133949,133949,3
133950,3.024,3.186,0.162,54.28,0,15.04,133950,133950,133950,2
133951,3.433,3.379,-0.054,83.7,0,15.5,133951,133951,133951,2
133952,3.804,4.0,0.196,94.91,0,7.49,133952,133952,133952,2
133953,2.264,2.521,0.257,74.08,0,32.72,133953,133953,133953,2
133954,3.428,3.424,-0.004,94.56,0,12.33,133954,133954,133954,2
133955,3.367,3.624,0.257,89.16,0,20.5,133955,133955,133955,2
133956,3.346,3.424,0.078,87.56,0,13.56,133956,133956,133956,2
133957,3.74,3.969,0.229,66.5,0,16.85,133957,133957,133957,3
133958,3.861,3.878,0.017,56.88,0,9.64,133958,133958,133958,2
133959,3.152,3.062,-0.09,65.82,0,13.75,133959,133959,133959,2
133960,3.357,3.645,0.288,90.83,0,19.15,133960,133960,133960,2
133961,3.01,3.347,0.337,66.55,0,22.23,133961,133961,133961,1
133962,2.089,2.268,0.179,62.13,1,14.16,133962,133962,133962,2
133963,3.39,3.636,0.246,50.38,0,8.35,133963,133963,133963,2
133964,3.813,4.0,0.187,79.54,0,11.46,133964,133964,133964,1
133965,3.166,3.286,0.12,92.32,0,10.52,133965,133965,133965,2
133966,3.482,3.863,0.381,69.14,0,32.21,133966,133966,133966,2
133967,2.262,2.498,0.236,69.81,1,25.39,133967,133967,133967,1
133968,3.45,3.552,0.102,63.67,0,21.43,133968,133968,133968,3
133969,2.756,2.865,0.109,68.27,0,20.74,133969,133969,133969,1
133970,3.518,3.608,0.09,64.32,0,23.26,133970,133970,133970,1
133971,2.482,2.952,0.47,52.96,0,19.83,133971,133971,133971,2
133972,3.496,3.886,0.39,52.83,0,17.64,133972,133972,133972,3
133973,3.59,3.752,0.162,75.0,0,14.8,133973,133973,133973,2
133974,3.927,3.925,-0.002,90.38,0,8.84,133974,133974,133974,2
133975,3.377,3.594,0.217,74.31,0,48.81,133975,133975,133975,2
133976,2.854,3.166,0.312,67.78,0,17.0,133976,133976,133976,2
133977,3.162,3.251,0.089,86.19,0,19.13,133977,133977,133977,3
133978,3.442,3.763,0.321,84.88,0,14.86,133978,133978,133978,2
133979,2.308,2.834,0.526,78.15,0,36.98,133979,133979,133979,1
133980,3.172,3.248,0.076,63.97,0,17.86,133980,133980,133980,2
133981,3.081,3.299,0.218,88.59,0,18.41,133981,133981,133981,3
133982,3.046,3.022,-0.024,44.16,0,20.16,133982,133982,133982,2
133983,2.439,2.622,0.183,73.32,0,13.92,133983,133983,133983,2
133984,3.591,3.83,0.239,84.16,0,12.34,133984,133984,133984,2
133985,2.864,2.843,-0.021,53.49,0,17.55,133985,133985,133985,3
133986,3.413,4.0,0.587,100.0,0,23.16,133986,133986,133986,3
133987,3.147,3.245,0.098,75.81,0,17.6,133987,133987,133987,1
133988,3.701,3.958,0.257,88.98,0,18.75,133988,133988,133988,2
133989,3.689,3.956,0.267,75.91,0,16.56,133989,133989,133989,3
133990,3.677,3.795,0.118,72.02,0,16.42,133990,133990,133990,3
133991,3.118,3.27,0.152,78.68,0,14.38,133991,133991,133991,2
133992,3.487,3.552,0.065,86.81,0,19.13,133992,133992,133992,2
133993,3.007,3.12,0.113,55.87,0,41.0,133993,133993,133993,2
133994,2.322,2.553,0.231,76.91,0,15.74,133994,133994,133994,3
133995,3.535,4.0,0.465,91.61,0,19.75,133995,133995,133995,2
133996,3.691,4.0,0.309,79.1,0,19.31,133996,133996,133996,2
133997,1.816,1.948,0.132,79.23,1,25.13,133997,133997,133997,3
133998,3.522,3.989,0.467,85.15,0,25.89,133998,133998,133998,2
133999,3.135,3.331,0.196,96.36,0,15.47,133999,133999,133999,2
134000,3.283,3.538,0.255,100.0,0,18.62,134000,134000,134000,3
134001,2.937,2.661,-0.276,69.85,0,35.99,134001,134001,134001,2
134002,2.939,2.859,-0.08,100.0,0,24.49,134002,134002,134002,3
134003,3.057,2.773,-0.284,79.13,0,11.7,134003,134003,134003,1
134004,3.831,3.925,0.094,71.25,0,10.91,134004,134004,134004,2
134005,3.112,3.216,0.104,73.64,0,13.65,134005,134005,134005,2
134006,3.162,3.484,0.322,93.71,0,26.21,134006,134006,134006,2
134007,2.598,2.944,0.346,64.62,0,14.19,134007,134007,134007,3
134008,3.309,3.249,-0.06,92.21,0,28.84,134008,134008,134008,3
134009,2.579,2.603,0.024,88.8,0,17.55,134009,134009,134009,2
134010,3.16,3.5,0.34,93.41,0,5.09,134010,134010,134010,3
134011,2.896,3.16,0.264,79.02,0,32.48,134011,134011,134011,3
134012,3.549,3.776,0.227,80.6,0,30.96,134012,134012,134012,2
134013,3.169,3.223,0.054,66.02,0,17.43,134013,134013,134013,3
134014,3.203,3.05,-0.153,45.35,0,33.58,134014,134014,134014,2
134015,2.97,3.21,0.24,74.98,0,23.61,134015,134015,134015,2
134016,3.44,3.567,0.127,63.1,0,12.19,134016,134016,134016,3
134017,3.176,3.396,0.22,92.59,0,12.04,134017,134017,134017,1
134018,2.752,3.068,0.316,56.72,0,16.01,134018,134018,134018,3
134019,2.207,2.709,0.502,67.02,0,37.27,134019,134019,134019,1
134020,3.425,3.932,0.507,89.37,0,12.07,134020,134020,134020,3
134021,2.513,2.866,0.353,67.63,0,11.35,134021,134021,134021,1
134022,2.15,2.512,0.362,89.39,0,28.16,134022,134022,134022,2
134023,2.74,3.218,0.478,70.74,0,15.35,134023,134023,134023,2
134024,3.401,3.471,0.07,81.1,0,19.85,134024,134024,134024,3
134025,1.639,1.79,0.151,71.45,1,11.11,134025,134025,134025,2
134026,2.451,3.061,0.61,85.93,0,19.45,134026,134026,134026,1
134027,2.223,2.553,0.33,84.67,0,11.25,134027,134027,134027,3
134028,2.841,2.987,0.146,73.17,0,15.06,134028,134028,134028,2
134029,2.439,2.766,0.327,63.0,0,17.97,134029,134029,134029,2
134030,3.023,3.39,0.367,46.24,0,49.13,134030,134030,134030,2
134031,2.393,2.63,0.237,95.63,0,16.86,134031,134031,134031,2
134032,3.552,3.764,0.212,65.29,0,29.48,134032,134032,134032,2
134033,2.348,2.68,0.332,81.93,0,16.68,134033,134033,134033,2
134034,3.243,3.429,0.186,82.36,0,55.4,134034,134034,134034,2
134035,1.812,2.085,0.273,70.4,1,51.14,134035,134035,134035,2
134036,3.145,3.203,0.058,68.71,0,19.45,134036,134036,134036,2
134037,3.841,4.0,0.159,77.69,0,14.33,134037,134037,134037,3
134038,3.205,3.398,0.193,94.0,0,11.32,134038,134038,134038,2
134039,2.555,2.683,0.128,59.38,0,17.76,134039,134039,134039,1
134040,2.427,2.654,0.227,72.13,0,40.5,134040,134040,134040,1
134041,2.708,2.876,0.168,86.57,0,14.51,134041,134041,134041,1
134042,2.8,3.043,0.243,70.38,0,22.28,134042,134042,134042,1
134043,3.094,3.139,0.045,58.53,0,3.69,134043,134043,134043,2
134044,3.505,3.709,0.204,75.62,0,28.85,134044,134044,134044,3
134045,2.636,2.721,0.085,62.7,0,34.86,134045,134045,134045,2
134046,2.564,2.594,0.03,69.76,0,14.57,134046,134046,134046,3
134047,2.767,3.184,0.417,88.25,0,24.15,134047,134047,134047,1
134048,2.667,2.826,0.159,76.99,0,9.34,134048,134048,134048,1
134049,3.332,3.5,0.168,65.68,0,6.9,134049,134049,134049,2
134050,2.056,2.402,0.346,78.42,1,16.54,134050,134050,134050,1
134051,2.596,2.904,0.308,80.91,0,22.9,134051,134051,134051,1
134052,2.893,2.899,0.006,65.59,0,12.13,134052,134052,134052,2
134053,3.58,4.0,0.42,64.9,0,23.08,134053,134053,134053,2
134054,3.942,4.0,0.058,87.18,0,11.59,134054,134054,134054,2
134055,3.948,4.0,0.052,76.1,0,20.92,134055,134055,134055,3
134056,3.205,3.127,-0.078,79.56,0,8.29,134056,134056,134056,1
134057,3.031,3.118,0.087,79.62,0,16.14,134057,134057,134057,3
134058,3.852,4.0,0.148,89.12,0,11.54,134058,134058,134058,1
134059,3.515,3.726,0.211,85.13,0,14.03,134059,134059,134059,1
134060,3.203,3.672,0.469,82.85,0,18.17,134060,134060,134060,2
134061,2.653,2.696,0.043,70.72,0,6.3,134061,134061,134061,2
134062,3.404,3.704,0.3,86.81,0,18.53,134062,134062,134062,1
134063,2.722,2.935,0.213,53.18,0,13.69,134063,134063,134063,2
134064,3.17,3.469,0.299,100.0,0,28.26,134064,134064,134064,3
134065,2.65,2.898,0.248,55.12,0,11.6,134065,134065,134065,3
134066,2.998,3.316,0.318,72.77,0,20.15,134066,134066,134066,2
134067,3.365,3.47,0.105,62.41,0,42.84,134067,134067,134067,2
134068,3.015,3.12,0.105,52.08,0,12.56,134068,134068,134068,3
134069,3.765,3.849,0.084,66.66,0,25.52,134069,134069,134069,2
134070,3.116,3.174,0.058,78.15,0,7.55,134070,134070,134070,3
134071,2.492,2.671,0.179,63.84,0,27.08,134071,134071,134071,2
134072,3.699,3.758,0.059,100.0,0,16.72,134072,134072,134072,2
134073,3.723,4.0,0.277,88.05,0,20.92,134073,134073,134073,1
134074,3.746,3.92,0.174,63.39,0,20.88,134074,134074,134074,3
134075,2.722,3.166,0.444,71.56,0,15.6,134075,134075,134075,2
134076,3.528,3.62,0.092,83.12,0,14.38,134076,134076,134076,2
134077,2.91,3.187,0.277,100.0,0,10.68,134077,134077,134077,2
134078,3.185,3.263,0.078,70.14,0,15.94,134078,134078,134078,1
134079,2.957,3.19,0.233,93.44,0,24.98,134079,134079,134079,2
