Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Cambio_GPA,Nivel_Uso_IA,Dependencia_Alta,Estudio_Total,Riesgo_Academico,Year_Encoded,Prompt_Skill_Encoded,Policy_Encoded,Burnout_Encoded,Uso_IA_Encoded
136167,Arts,Senior,2.964,9.17,Debugging/Troubleshooting,Beginner,2,0,9.75,2,Strict_Ban,5,3.121,67.78,Low,0.157,Medio,0,18.92,0,4,1,0,0,1
136168,STEM,Senior,3.004,29.47,Copywriting/Drafting,Advanced,4,0,17.5,7,Actively_Encouraged,5,3.423,73.33,High,0.419,Alto,1,46.97,0,4,3,2,2,2
136169,Humanities,Sophomore,2.853,19.9,Copywriting/Drafting,Advanced,3,1,16.08,6,Allowed_With_Citation,4,3.103,84.65,Medium,0.25,Alto,0,35.98,0,2,3,1,1,2
136170,Humanities,Sophomore,3.514,9.21,Copywriting/Drafting,Intermediate,1,0,6.03,5,Allowed_With_Citation,4,3.605,56.42,Low,0.091,Medio,0,15.24,0,2,2,1,0,1
136171,STEM,Freshman,3.519,0.78,Debugging/Troubleshooting,Advanced,4,0,8.51,3,Actively_Encouraged,1,3.835,100.0,Low,0.316,Bajo,0,9.29,0,1,3,2,0,0
136172,Humanities,Freshman,2.85,2.46,Direct_Answer_Generation,Beginner,2,0,14.52,1,Actively_Encouraged,4,3.076,87.93,Low,0.226,Bajo,0,16.98,0,1,1,2,0,0
136173,Medical,Graduate,3.923,4.04,Summarizing_Reading,Intermediate,4,0,14.71,3,Actively_Encouraged,7,4.0,71.89,High,0.077,Bajo,0,18.75,0,5,2,2,2,0
136174,Business,Graduate,2.637,17.83,Ideation,Intermediate,3,1,10.63,5,Allowed_With_Citation,1,2.862,89.96,High,0.225,Alto,0,28.46,0,5,2,1,2,2
136175,STEM,Freshman,3.389,5.64,Direct_Answer_Generation,Advanced,3,0,16.27,5,Allowed_With_Citation,9,3.669,84.11,Medium,0.28,Medio,0,21.91,0,1,3,1,1,1
136176,Business,Junior,2.995,1.91,Copywriting/Drafting,Intermediate,2,0,5.89,4,Allowed_With_Citation,7,3.009,88.95,Medium,0.014,Bajo,0,7.8,0,3,2,1,1,0
136177,STEM,Sophomore,3.118,29.06,Debugging/Troubleshooting,Intermediate,1,1,1.69,5,Actively_Encouraged,9,3.183,50.78,High,0.065,Alto,0,30.75,0,2,2,2,2,2
136178,Business,Senior,3.693,8.2,Ideation,Advanced,5,1,8.96,6,Allowed_With_Citation,3,4.0,94.96,Medium,0.307,Medio,0,17.16,0,4,3,1,1,1
136179,Medical,Sophomore,2.904,13.24,Copywriting/Drafting,Beginner,2,0,10.28,2,Strict_Ban,9,3.002,66.61,High,0.098,Medio,0,23.52,0,2,1,0,2,1
136180,Business,Sophomore,2.748,0.25,Debugging/Troubleshooting,Beginner,2,1,7.5,1,Actively_Encouraged,3,2.858,73.72,Low,0.11,Bajo,0,7.75,0,2,1,2,0,0
136181,Business,Senior,3.114,9.1,Direct_Answer_Generation,Intermediate,4,1,14.76,4,Allowed_With_Citation,3,3.348,66.05,Medium,0.234,Medio,0,23.86,0,4,2,1,1,1
136182,Humanities,Graduate,2.795,3.75,Ideation,Advanced,5,0,7.3,1,Strict_Ban,5,2.578,63.67,Low,-0.217,Bajo,0,11.05,0,5,3,0,0,0
136183,Business,Freshman,2.427,4.87,Direct_Answer_Generation,Intermediate,2,0,11.38,3,Strict_Ban,1,2.457,72.71,High,0.03,Bajo,0,16.25,1,1,2,0,2,0
136184,Business,Sophomore,2.723,3.36,Ideation,Beginner,1,0,7.86,2,Strict_Ban,5,2.889,75.09,Low,0.166,Bajo,0,11.22,0,2,1,0,0,0
136185,Arts,Sophomore,2.867,11.83,Copywriting/Drafting,Advanced,5,1,11.04,4,Allowed_With_Citation,2,2.979,90.38,High,0.112,Medio,0,22.87,0,2,3,1,2,1
136186,Business,Senior,3.622,6.23,Copywriting/Drafting,Beginner,2,0,7.31,2,Allowed_With_Citation,5,3.797,55.89,Low,0.175,Medio,0,13.54,0,4,1,1,0,1
136187,Medical,Freshman,3.539,2.63,Direct_Answer_Generation,Beginner,1,0,13.89,3,Allowed_With_Citation,8,3.949,90.57,Medium,0.41,Bajo,0,16.52,0,1,1,1,1,0
136188,Arts,Junior,2.704,1.35,Copywriting/Drafting,Intermediate,3,0,3.2,4,Allowed_With_Citation,5,2.652,71.19,Medium,-0.052,Bajo,0,4.55,0,3,2,1,1,0
136189,Arts,Senior,3.428,33.27,Copywriting/Drafting,Intermediate,3,1,8.44,9,Actively_Encouraged,7,3.773,71.09,High,0.345,Alto,1,41.71,0,4,2,2,2,2
136190,Arts,Sophomore,3.753,13.04,Copywriting/Drafting,Beginner,2,0,20.05,5,Actively_Encouraged,6,4.0,78.78,Low,0.247,Medio,0,33.09,0,2,1,2,0,1
136191,STEM,Freshman,2.503,3.17,Debugging/Troubleshooting,Advanced,5,1,12.61,2,Allowed_With_Citation,8,2.663,86.7,Medium,0.16,Bajo,0,15.78,0,1,3,1,1,0
136192,Humanities,Graduate,3.876,5.61,Copywriting/Drafting,Beginner,2,0,4.86,2,Allowed_With_Citation,1,3.929,74.71,Medium,0.053,Medio,0,10.47,0,5,1,1,1,1
136193,Business,Senior,3.587,24.97,Ideation,Beginner,2,1,4.0,5,Strict_Ban,8,3.757,79.87,High,0.17,Alto,0,28.97,0,4,1,0,2,2
136194,Humanities,Senior,3.335,13.03,Direct_Answer_Generation,Intermediate,5,1,8.7,5,Strict_Ban,9,3.532,70.47,High,0.197,Medio,0,21.73,0,4,2,0,2,1
136195,Arts,Freshman,3.087,9.91,Copywriting/Drafting,Advanced,3,0,10.38,2,Allowed_With_Citation,1,3.123,73.62,Medium,0.036,Medio,0,20.29,0,1,3,1,1,1
136196,STEM,Graduate,3.074,26.54,Ideation,Intermediate,1,1,11.7,8,Strict_Ban,9,3.495,99.45,High,0.421,Alto,1,38.24,0,5,2,0,2,2
136197,STEM,Sophomore,3.118,40.0,Debugging/Troubleshooting,Intermediate,2,1,10.59,9,Allowed_With_Citation,5,3.202,48.84,High,0.084,Alto,1,50.59,0,2,2,1,2,2
136198,Medical,Freshman,3.523,26.46,Summarizing_Reading,Intermediate,4,1,7.46,8,Allowed_With_Citation,7,3.641,80.3,Medium,0.118,Alto,1,33.92,0,1,2,1,1,2
136199,STEM,Junior,3.704,5.18,Summarizing_Reading,Beginner,2,1,8.91,1,Strict_Ban,1,4.0,76.76,High,0.296,Medio,0,14.09,0,3,1,0,2,1
136200,STEM,Graduate,3.088,11.37,Direct_Answer_Generation,Beginner,3,1,5.17,4,Strict_Ban,4,3.334,51.73,Medium,0.246,Medio,0,16.54,0,5,1,0,1,1
136201,Humanities,Graduate,3.193,0.29,Copywriting/Drafting,Beginner,2,0,15.19,2,Strict_Ban,4,3.537,65.66,Medium,0.344,Bajo,0,15.48,0,5,1,0,1,0
136202,Arts,Junior,3.241,10.99,Copywriting/Drafting,Intermediate,2,0,4.36,2,Actively_Encouraged,3,3.401,75.12,High,0.16,Medio,0,15.35,0,3,2,2,2,1
136203,Business,Graduate,2.971,12.72,Ideation,Beginner,3,0,8.95,2,Actively_Encouraged,3,3.159,72.16,Medium,0.188,Medio,0,21.67,0,5,1,2,1,1
136204,Medical,Junior,3.805,6.17,Summarizing_Reading,Intermediate,3,1,8.93,4,Allowed_With_Citation,2,3.847,86.03,High,0.042,Medio,0,15.1,0,3,2,1,2,1
136205,STEM,Freshman,3.887,5.43,Ideation,Beginner,2,0,12.17,3,Strict_Ban,1,4.0,82.01,Medium,0.113,Medio,0,17.6,0,1,1,0,1,1
136206,Medical,Sophomore,3.627,6.72,Ideation,Intermediate,5,1,11.03,5,Strict_Ban,4,3.678,79.5,Medium,0.051,Medio,0,17.75,0,2,2,0,1,1
136207,STEM,Sophomore,2.444,11.02,Debugging/Troubleshooting,Advanced,3,1,15.44,6,Strict_Ban,6,2.865,96.98,High,0.421,Medio,0,26.46,0,2,3,0,2,1
136208,STEM,Senior,3.769,2.07,Debugging/Troubleshooting,Beginner,3,0,13.3,4,Actively_Encouraged,3,4.0,59.26,Medium,0.231,Bajo,0,15.37,0,4,1,2,1,0
136209,Humanities,Freshman,3.255,7.12,Debugging/Troubleshooting,Advanced,5,0,13.5,5,Actively_Encouraged,10,3.73,68.01,Medium,0.475,Medio,0,20.62,0,1,3,2,1,1
136210,STEM,Freshman,3.311,3.36,Debugging/Troubleshooting,Beginner,2,0,8.46,3,Strict_Ban,7,3.524,84.21,Low,0.213,Bajo,0,11.82,0,1,1,0,0,0
136211,Humanities,Junior,2.801,2.34,Copywriting/Drafting,Intermediate,2,0,10.29,4,Actively_Encouraged,5,3.076,73.03,Low,0.275,Bajo,0,12.63,0,3,2,2,0,0
136212,Humanities,Freshman,2.931,3.39,Copywriting/Drafting,Intermediate,3,1,13.2,2,Actively_Encouraged,2,3.062,87.26,Medium,0.131,Bajo,0,16.59,0,1,2,2,1,0
136213,STEM,Junior,3.04,18.57,Debugging/Troubleshooting,Advanced,5,1,8.31,4,Allowed_With_Citation,4,3.336,75.16,High,0.296,Alto,0,26.88,0,3,3,1,2,2
136214,Arts,Freshman,3.657,0.28,Ideation,Advanced,3,1,12.08,2,Allowed_With_Citation,2,3.703,87.21,Medium,0.046,Bajo,0,12.36,0,1,3,1,1,0
136215,Humanities,Senior,3.265,0.48,Copywriting/Drafting,Beginner,2,1,10.19,2,Allowed_With_Citation,2,3.441,65.27,Low,0.176,Bajo,0,10.67,0,4,1,1,0,0
136216,Medical,Graduate,3.065,0.45,Summarizing_Reading,Beginner,3,0,22.07,3,Strict_Ban,4,3.453,80.48,High,0.388,Bajo,0,22.52,0,5,1,0,2,0
136217,Medical,Graduate,3.663,0.54,Summarizing_Reading,Beginner,1,0,10.24,4,Actively_Encouraged,4,3.871,82.57,Medium,0.208,Bajo,0,10.78,0,5,1,2,1,0
136218,STEM,Freshman,2.909,26.17,Copywriting/Drafting,Advanced,3,1,1.0,8,Strict_Ban,8,2.817,66.36,High,-0.092,Alto,1,27.17,0,1,3,0,2,2
136219,Business,Junior,3.854,7.97,Ideation,Advanced,5,1,11.97,5,Strict_Ban,8,4.0,68.78,Medium,0.146,Medio,0,19.94,0,3,3,0,1,1
136220,Business,Freshman,3.168,8.93,Summarizing_Reading,Beginner,2,1,3.68,4,Allowed_With_Citation,5,2.954,60.88,Medium,-0.214,Medio,0,12.61,0,1,1,1,1,1
136221,Arts,Freshman,3.834,5.87,Summarizing_Reading,Beginner,1,0,1.0,2,Allowed_With_Citation,2,3.705,49.18,Low,-0.129,Medio,0,6.87,0,1,1,1,0,1
136222,Medical,Junior,3.55,3.89,Debugging/Troubleshooting,Beginner,2,0,24.43,1,Actively_Encouraged,3,4.0,77.95,Low,0.45,Bajo,0,28.32,0,3,1,2,0,0
136223,Business,Junior,2.945,3.9,Ideation,Intermediate,3,0,8.01,6,Allowed_With_Citation,7,2.866,73.1,High,-0.079,Bajo,0,11.91,0,3,2,1,2,0
136224,STEM,Freshman,2.438,0.72,Debugging/Troubleshooting,Intermediate,4,1,9.15,3,Allowed_With_Citation,7,2.375,59.55,Low,-0.063,Bajo,0,9.87,1,1,2,1,0,0
136225,Humanities,Sophomore,3.787,0.1,Copywriting/Drafting,Intermediate,3,0,3.19,2,Actively_Encouraged,3,3.756,83.9,Low,-0.031,Bajo,0,3.29,0,2,2,2,0,0
136226,Medical,Sophomore,3.32,10.7,Summarizing_Reading,Beginner,1,1,6.1,4,Allowed_With_Citation,6,3.607,63.1,Low,0.287,Medio,0,16.8,0,2,1,1,0,1
136227,Business,Sophomore,1.991,1.84,Ideation,Advanced,3,1,14.49,2,Actively_Encouraged,3,2.297,57.9,Low,0.306,Bajo,0,16.33,1,2,3,2,0,0
136228,Medical,Sophomore,3.243,1.24,Debugging/Troubleshooting,Advanced,5,1,20.29,2,Actively_Encouraged,2,3.882,82.38,Low,0.639,Bajo,0,21.53,0,2,3,2,0,0
136229,Business,Senior,3.476,4.41,Ideation,Intermediate,4,0,23.97,4,Strict_Ban,3,3.925,86.34,Medium,0.449,Bajo,0,28.38,0,4,2,0,1,0
136230,STEM,Sophomore,3.65,2.49,Copywriting/Drafting,Advanced,4,0,7.21,5,Strict_Ban,5,3.877,83.87,Low,0.227,Bajo,0,9.7,0,2,3,0,0,0
136231,Medical,Sophomore,3.702,1.21,Summarizing_Reading,Advanced,3,0,11.16,3,Strict_Ban,6,3.806,82.1,Low,0.104,Bajo,0,12.37,0,2,3,0,0,0
136232,Medical,Freshman,3.703,1.33,Ideation,Intermediate,4,0,21.22,2,Allowed_With_Citation,4,4.0,89.42,Low,0.297,Bajo,0,22.55,0,1,2,1,0,0
136233,STEM,Senior,3.296,6.49,Copywriting/Drafting,Advanced,3,1,10.33,1,Actively_Encouraged,5,3.384,93.6,Medium,0.088,Medio,0,16.82,0,4,3,2,1,1
136234,STEM,Senior,3.105,4.5,Debugging/Troubleshooting,Advanced,4,1,11.54,4,Allowed_With_Citation,9,3.554,92.66,Medium,0.449,Bajo,0,16.04,0,4,3,1,1,0
136235,Business,Sophomore,3.148,2.92,Copywriting/Drafting,Intermediate,4,0,9.75,4,Allowed_With_Citation,7,3.236,64.1,Low,0.088,Bajo,0,12.67,0,2,2,1,0,0
136236,Arts,Junior,2.496,2.21,Copywriting/Drafting,Intermediate,3,0,10.97,5,Actively_Encouraged,5,2.669,64.85,High,0.173,Bajo,0,13.18,0,3,2,2,2,0
136237,Humanities,Senior,3.05,7.36,Summarizing_Reading,Beginner,3,1,17.32,4,Actively_Encouraged,2,3.132,94.76,Medium,0.082,Medio,0,24.68,0,4,1,2,1,1
136238,STEM,Sophomore,3.421,0.49,Debugging/Troubleshooting,Intermediate,1,1,2.99,3,Allowed_With_Citation,5,3.197,89.02,Low,-0.224,Bajo,0,3.48,0,2,2,1,0,0
136239,Business,Junior,2.856,0.23,Ideation,Beginner,2,0,9.1,2,Allowed_With_Citation,4,2.992,46.54,Medium,0.136,Bajo,0,9.33,0,3,1,1,1,0
136240,Humanities,Freshman,2.795,15.5,Copywriting/Drafting,Beginner,2,0,9.18,4,Strict_Ban,6,2.859,78.82,Medium,0.064,Alto,0,24.68,0,1,1,0,1,2
136241,Humanities,Graduate,2.44,5.2,Copywriting/Drafting,Intermediate,1,1,15.51,5,Allowed_With_Citation,4,2.871,98.59,High,0.431,Medio,0,20.71,0,5,2,1,2,1
136242,Business,Sophomore,3.686,16.44,Ideation,Intermediate,4,0,15.9,4,Allowed_With_Citation,1,4.0,87.54,Medium,0.314,Alto,0,32.34,0,2,2,1,1,2
136243,Medical,Sophomore,2.729,5.84,Summarizing_Reading,Advanced,4,1,11.64,2,Strict_Ban,4,2.789,61.18,Medium,0.06,Medio,0,17.48,0,2,3,0,1,1
136244,Business,Junior,3.821,6.56,Debugging/Troubleshooting,Intermediate,4,0,19.64,2,Allowed_With_Citation,2,4.0,83.91,High,0.179,Medio,0,26.2,0,3,2,1,2,1
136245,Business,Junior,3.762,13.52,Ideation,Advanced,3,1,5.34,2,Actively_Encouraged,7,3.947,80.97,Medium,0.185,Medio,0,18.86,0,3,3,2,1,1
136246,Business,Sophomore,2.895,20.24,Copywriting/Drafting,Beginner,1,1,6.56,5,Allowed_With_Citation,6,3.075,75.31,High,0.18,Alto,0,26.8,0,2,1,1,2,2
136247,Business,Graduate,3.841,12.76,Copywriting/Drafting,Advanced,5,0,6.8,2,Strict_Ban,3,3.909,87.48,Medium,0.068,Medio,0,19.56,0,5,3,0,1,1
136248,Humanities,Sophomore,3.399,20.86,Debugging/Troubleshooting,Intermediate,1,0,10.22,5,Allowed_With_Citation,5,3.468,92.87,Medium,0.069,Alto,0,31.08,0,2,2,1,1,2
136249,Humanities,Graduate,3.653,1.95,Copywriting/Drafting,Beginner,2,1,8.25,2,Allowed_With_Citation,5,3.708,80.29,High,0.055,Bajo,0,10.2,0,5,1,1,2,0
136250,Humanities,Senior,3.647,5.88,Summarizing_Reading,Intermediate,2,1,15.37,3,Allowed_With_Citation,4,3.864,70.45,Medium,0.217,Medio,0,21.25,0,4,2,1,1,1
136251,Medical,Graduate,3.619,1.43,Copywriting/Drafting,Beginner,3,0,9.17,5,Actively_Encouraged,8,3.623,70.35,Medium,0.004,Bajo,0,10.6,0,5,1,2,1,0
136252,Arts,Sophomore,2.614,1.02,Copywriting/Drafting,Advanced,4,1,16.57,1,Strict_Ban,6,2.736,95.56,Low,0.122,Bajo,0,17.59,0,2,3,0,0,0
136253,Business,Freshman,2.714,1.49,Ideation,Intermediate,1,1,14.78,4,Actively_Encouraged,2,2.958,52.11,Low,0.244,Bajo,0,16.27,0,1,2,2,0,0
136254,Medical,Sophomore,3.851,2.51,Copywriting/Drafting,Advanced,4,0,14.93,4,Allowed_With_Citation,2,3.872,81.69,Low,0.021,Bajo,0,17.44,0,2,3,1,0,0
136255,Medical,Sophomore,3.318,3.69,Summarizing_Reading,Beginner,3,0,13.68,2,Allowed_With_Citation,4,3.537,84.29,Medium,0.219,Bajo,0,17.37,0,2,1,1,1,0
136256,Medical,Freshman,3.294,3.04,Copywriting/Drafting,Beginner,2,0,12.62,1,Allowed_With_Citation,2,3.387,90.63,Medium,0.093,Bajo,0,15.66,0,1,1,1,1,0
136257,STEM,Freshman,2.204,6.67,Summarizing_Reading,Advanced,3,1,15.16,4,Allowed_With_Citation,9,2.752,100.0,Medium,0.548,Medio,0,21.83,0,1,3,1,1,1
136258,Business,Freshman,3.182,0.84,Ideation,Beginner,1,1,19.05,4,Strict_Ban,4,3.338,88.1,Low,0.156,Bajo,0,19.89,0,1,1,0,0,0
136259,Business,Sophomore,3.254,6.33,Direct_Answer_Generation,Advanced,5,0,10.64,4,Actively_Encouraged,5,3.624,92.29,Medium,0.37,Medio,0,16.97,0,2,3,2,1,1
136260,Business,Graduate,3.136,13.09,Ideation,Intermediate,5,0,5.02,6,Allowed_With_Citation,2,3.287,83.67,High,0.151,Medio,0,18.11,0,5,2,1,2,1
136261,STEM,Senior,2.938,4.49,Debugging/Troubleshooting,Intermediate,4,0,11.5,3,Allowed_With_Citation,7,3.067,68.34,Medium,0.129,Bajo,0,15.99,0,4,2,1,1,0
136262,Business,Sophomore,2.971,3.17,Copywriting/Drafting,Beginner,2,0,8.0,2,Strict_Ban,7,2.98,78.72,Medium,0.009,Bajo,0,11.17,0,2,1,0,1,0
136263,Humanities,Senior,3.081,1.48,Copywriting/Drafting,Beginner,2,0,14.04,3,Actively_Encouraged,6,3.162,92.33,Low,0.081,Bajo,0,15.52,0,4,1,2,0,0
136264,Arts,Junior,3.633,0.4,Summarizing_Reading,Advanced,3,0,15.02,2,Allowed_With_Citation,5,3.903,83.63,Medium,0.27,Bajo,0,15.42,0,3,3,1,1,0
136265,Arts,Sophomore,3.407,2.09,Ideation,Beginner,1,1,8.27,3,Allowed_With_Citation,2,3.398,92.41,High,-0.009,Bajo,0,10.36,0,2,1,1,2,0
136266,STEM,Freshman,2.702,1.71,Copywriting/Drafting,Beginner,1,0,14.62,2,Strict_Ban,1,2.82,83.2,Low,0.118,Bajo,0,16.33,0,1,1,0,0,0
136267,STEM,Graduate,3.528,7.16,Debugging/Troubleshooting,Intermediate,4,1,2.7,2,Allowed_With_Citation,1,3.62,67.71,Medium,0.092,Medio,0,9.86,0,5,2,1,1,1
136268,Business,Junior,3.447,0.29,Summarizing_Reading,Advanced,3,0,4.42,2,Strict_Ban,5,3.537,86.36,Medium,0.09,Bajo,0,4.71,0,3,3,0,1,0
136269,Business,Junior,3.247,4.67,Ideation,Advanced,4,0,10.63,2,Strict_Ban,9,3.375,88.49,Medium,0.128,Bajo,0,15.3,0,3,3,0,1,0
136270,Business,Junior,3.351,17.7,Summarizing_Reading,Advanced,5,0,13.97,3,Allowed_With_Citation,2,3.763,84.7,Low,0.412,Alto,0,31.67,0,3,3,1,0,2
136271,Arts,Senior,2.984,6.38,Copywriting/Drafting,Intermediate,5,0,17.05,4,Allowed_With_Citation,7,3.418,76.12,Medium,0.434,Medio,0,23.43,0,4,2,1,1,1
136272,Arts,Freshman,3.239,1.13,Copywriting/Drafting,Beginner,3,0,11.24,1,Actively_Encouraged,4,3.428,70.84,Medium,0.189,Bajo,0,12.37,0,1,1,2,1,0
136273,STEM,Sophomore,3.077,40.0,Direct_Answer_Generation,Advanced,3,1,1.0,10,Actively_Encouraged,5,2.476,45.84,High,-0.601,Alto,1,41.0,1,2,3,2,2,2
136274,Business,Freshman,3.137,3.26,Copywriting/Drafting,Advanced,5,0,25.35,1,Allowed_With_Citation,5,3.377,81.73,Low,0.24,Bajo,0,28.61,0,1,3,1,0,0
136275,Arts,Freshman,2.645,0.19,Copywriting/Drafting,Beginner,1,0,19.68,4,Allowed_With_Citation,3,2.904,64.88,Low,0.259,Bajo,0,19.87,0,1,1,1,0,0
136276,Medical,Junior,3.232,0.31,Summarizing_Reading,Intermediate,3,1,8.76,5,Allowed_With_Citation,3,3.607,81.21,Low,0.375,Bajo,0,9.07,0,3,2,1,0,0
136277,STEM,Sophomore,1.622,9.49,Debugging/Troubleshooting,Beginner,1,1,7.27,4,Allowed_With_Citation,4,1.883,68.5,Medium,0.261,Medio,0,16.76,1,2,1,1,1,1
136278,STEM,Senior,2.952,10.26,Debugging/Troubleshooting,Beginner,2,1,12.18,3,Actively_Encouraged,2,3.235,73.59,Medium,0.283,Medio,0,22.44,0,4,1,2,1,1
136279,STEM,Graduate,3.182,18.13,Ideation,Beginner,1,0,4.11,2,Strict_Ban,5,3.493,58.39,High,0.311,Alto,0,22.24,0,5,1,0,2,2
136280,Medical,Graduate,3.879,10.36,Ideation,Intermediate,3,1,11.03,4,Actively_Encouraged,4,4.0,86.7,Medium,0.121,Medio,0,21.39,0,5,2,2,1,1
136281,Humanities,Junior,3.103,0.45,Copywriting/Drafting,Beginner,3,1,14.03,3,Actively_Encouraged,9,3.364,81.01,Low,0.261,Bajo,0,14.48,0,3,1,2,0,0
136282,Humanities,Sophomore,3.67,2.21,Copywriting/Drafting,Beginner,3,1,15.39,2,Strict_Ban,3,3.833,89.91,Medium,0.163,Bajo,0,17.6,0,2,1,0,1,0
136283,STEM,Junior,3.534,15.69,Debugging/Troubleshooting,Beginner,2,0,14.16,7,Allowed_With_Citation,7,3.986,77.22,Medium,0.452,Alto,1,29.85,0,3,1,1,1,2
136284,STEM,Freshman,2.744,9.43,Copywriting/Drafting,Advanced,5,0,10.15,4,Allowed_With_Citation,5,2.861,73.33,Medium,0.117,Medio,0,19.58,0,1,3,1,1,1
136285,Business,Graduate,3.666,8.32,Ideation,Beginner,2,1,6.23,6,Allowed_With_Citation,3,4.0,76.55,Medium,0.334,Medio,0,14.55,0,5,1,1,1,1
136286,Business,Graduate,2.861,3.52,Direct_Answer_Generation,Advanced,4,0,16.78,4,Allowed_With_Citation,3,3.262,81.29,High,0.401,Bajo,0,20.3,0,5,3,1,2,0
136287,Business,Graduate,2.839,3.78,Summarizing_Reading,Advanced,3,1,5.72,4,Actively_Encouraged,5,2.794,83.71,Low,-0.045,Bajo,0,9.5,0,5,3,2,0,0
136288,STEM,Senior,3.867,0.8,Debugging/Troubleshooting,Intermediate,2,1,16.75,3,Strict_Ban,2,4.0,80.27,High,0.133,Bajo,0,17.55,0,4,2,0,2,0
136289,Humanities,Junior,2.726,0.75,Debugging/Troubleshooting,Beginner,3,0,15.52,1,Actively_Encouraged,3,3.202,75.5,Medium,0.476,Bajo,0,16.27,0,3,1,2,1,0
136290,Arts,Senior,3.69,6.03,Summarizing_Reading,Intermediate,3,1,11.63,3,Allowed_With_Citation,3,4.0,91.74,Medium,0.31,Medio,0,17.66,0,4,2,1,1,1
136291,STEM,Sophomore,3.329,7.62,Debugging/Troubleshooting,Advanced,4,1,10.91,5,Actively_Encouraged,9,3.823,100.0,Low,0.494,Medio,0,18.53,0,2,3,2,0,1
136292,Medical,Graduate,2.47,5.04,Summarizing_Reading,Intermediate,5,0,10.79,3,Allowed_With_Citation,6,2.632,76.46,High,0.162,Medio,0,15.83,0,5,2,1,2,1
136293,STEM,Freshman,2.796,3.87,Debugging/Troubleshooting,Intermediate,3,0,12.57,4,Allowed_With_Citation,1,3.102,83.89,Low,0.306,Bajo,0,16.44,0,1,2,1,0,0
136294,STEM,Senior,2.324,6.38,Debugging/Troubleshooting,Advanced,4,0,15.22,3,Strict_Ban,5,2.752,100.0,Medium,0.428,Medio,0,21.6,0,4,3,0,1,1
136295,Humanities,Graduate,2.495,3.05,Debugging/Troubleshooting,Beginner,1,1,19.86,4,Allowed_With_Citation,4,2.835,73.07,Medium,0.34,Bajo,0,22.91,0,5,1,1,1,0
136296,Medical,Freshman,3.352,8.38,Debugging/Troubleshooting,Intermediate,2,0,11.45,5,Allowed_With_Citation,5,3.493,95.5,Medium,0.141,Medio,0,19.83,0,1,2,1,1,1
136297,Humanities,Junior,3.813,12.62,Debugging/Troubleshooting,Intermediate,3,1,4.84,2,Actively_Encouraged,3,4.0,70.86,Low,0.187,Medio,0,17.46,0,3,2,2,0,1
136298,Business,Graduate,2.318,3.66,Ideation,Advanced,5,0,14.47,2,Allowed_With_Citation,2,2.842,95.08,High,0.524,Bajo,0,18.13,0,5,3,1,2,0
136299,Business,Graduate,2.84,10.44,Debugging/Troubleshooting,Beginner,1,1,16.03,5,Allowed_With_Citation,7,3.374,57.09,High,0.534,Medio,0,26.47,0,5,1,1,2,1
136300,STEM,Senior,3.667,11.74,Direct_Answer_Generation,Advanced,3,0,15.4,3,Allowed_With_Citation,9,3.963,89.97,Low,0.296,Medio,0,27.14,0,4,3,1,0,1
136301,STEM,Graduate,2.981,13.68,Direct_Answer_Generation,Beginner,3,0,15.84,4,Actively_Encouraged,1,3.541,67.53,High,0.56,Medio,0,29.52,0,5,1,2,2,1
136302,Medical,Graduate,3.514,35.34,Summarizing_Reading,Beginner,3,0,9.64,7,Allowed_With_Citation,4,3.843,73.64,Medium,0.329,Alto,1,44.98,0,5,1,1,1,2
136303,STEM,Graduate,3.15,18.65,Direct_Answer_Generation,Intermediate,3,1,9.41,6,Allowed_With_Citation,6,2.839,73.0,High,-0.311,Alto,0,28.06,1,5,2,1,2,2
136304,Business,Sophomore,3.344,1.07,Summarizing_Reading,Intermediate,2,0,7.98,1,Actively_Encouraged,2,3.516,73.52,Low,0.172,Bajo,0,9.05,0,2,2,2,0,0
136305,Medical,Sophomore,3.469,3.69,Summarizing_Reading,Intermediate,2,0,10.32,3,Strict_Ban,5,3.66,90.53,Medium,0.191,Bajo,0,14.01,0,2,2,0,1,0
136306,STEM,Junior,3.442,19.33,Debugging/Troubleshooting,Intermediate,2,1,5.83,7,Allowed_With_Citation,4,3.712,86.07,High,0.27,Alto,1,25.16,0,3,2,1,2,2
136307,Humanities,Freshman,2.85,6.51,Debugging/Troubleshooting,Intermediate,1,0,8.35,2,Allowed_With_Citation,6,2.822,59.65,Low,-0.028,Medio,0,14.86,0,1,2,1,0,1
136308,STEM,Junior,3.825,4.04,Debugging/Troubleshooting,Intermediate,2,1,9.83,1,Allowed_With_Citation,4,4.0,94.7,Medium,0.175,Bajo,0,13.87,0,3,2,1,1,0
136309,STEM,Junior,3.132,0.86,Debugging/Troubleshooting,Intermediate,2,0,12.26,2,Strict_Ban,4,3.346,71.51,Low,0.214,Bajo,0,13.12,0,3,2,0,0,0
136310,STEM,Senior,2.612,16.62,Debugging/Troubleshooting,Intermediate,4,1,12.73,5,Allowed_With_Citation,7,2.773,65.35,High,0.161,Alto,0,29.35,0,4,2,1,2,2
